gene_name	WT	cKO	WT_cpm	cKO_cpm	log2FC
Cdca4	16	68	1.442140684789688	2.145044096428565	0.36493393288225634
Itgb4	110	237	9.914717207929106	7.4761095713760275	-0.3648006088926566
Utp4	128	480	11.537125478317504	15.14148773949575	0.36456695219368107
Pcyt1b	593	1309	53.44933913001781	41.29209885624987	-0.3645263789064775
Parp14	19	79	1.7125420631877548	2.492036523792009	0.3644231389390165
Tmem202	19	79	1.7125420631877548	2.492036523792009	0.3644231389390165
Tufm	19	79	1.7125420631877548	2.492036523792009	0.3644231389390165
Gm31718	19	79	1.7125420631877548	2.492036523792009	0.3644231389390165
Hspa5	597	1318	53.80987430121524	41.57600175136541	-0.3643953512528659
Ifi35	14	24	1.261873099190977	0.7570743869747875	-0.36434272005731205
Rhou	469	1034	42.27274882289773	32.61728817216376	-0.3642554178163476
A230077H06Rik	168	627	15.142477190291725	19.778568359716324	0.36423426766768474
Eps8l1	50	193	4.506689639967775	6.088139861922249	0.3642217714766783
Lurap1	64	135	5.768562739158752	4.25854342673318	-0.36418627909656043
Zfp143	146	546	13.159533748705904	17.223442303676414	0.36402174118359015
Slc1a6	115	432	10.365386171925882	13.627338965546175	0.3640206306771066
Gm49692	115	432	10.365386171925882	13.627338965546175	0.3640206306771066
Gm15860	53	204	4.777091018365842	6.435132289285694	0.3640151870066849
Toe1	22	90	1.9829434415858211	2.8390289511554534	0.3640048164185652
Layn	22	90	1.9829434415858211	2.8390289511554534	0.3640048164185652
Gm10654	22	90	1.9829434415858211	2.8390289511554534	0.3640048164185652
4930445B16Rik	22	90	1.9829434415858211	2.8390289511554534	0.3640048164185652
Vstm5	341	1263	30.735623344580226	39.841039614548194	0.36391641067530084
1700037C18Rik	23	44	2.0730772343851767	1.387969709453777	-0.3638994894016935
Isyna1	23	44	2.0730772343851767	1.387969709453777	-0.3638994894016935
Tesmin	23	44	2.0730772343851767	1.387969709453777	-0.3638994894016935
Gm47469	91	195	8.202175144741352	6.151229394170149	-0.36378363324900087
Tpo	25	101	2.2533448199838877	3.1860213785188973	0.3636559388023477
Mab21l2	25	101	2.2533448199838877	3.1860213785188973	0.3636559388023477
Mrm1	28	112	2.523746198381954	3.5330138058823417	0.36336053881075153
Gm47093	50	104	4.506689639967775	3.280655676890746	-0.3633535055626342
Gm26834	208	455	18.747828902265947	14.352868586397014	-0.3631858113246921
Rcsd1	77	164	6.940302045550374	5.1733416443277145	-0.36314225286333174
Rfng	86	184	7.751506180744574	5.804236966806704	-0.3630979481078962
A730020E08Rik	34	134	3.064548955178087	4.2269986606092305	0.3628875249484752
mt-Rnr2	12288	45160	1107.5640459184806	1424.5616381575585	0.3628382970557348
Rsad1	86	325	7.751506180744574	10.252048990283582	0.36258450021351574
Cpne8	331	1225	29.834285416586674	38.64233850183811	0.362506657326036
Psmd8	99	213	8.923245487136196	6.71903518440124	-0.36239151043792356
Idh3b	199	740	17.936624767071745	23.343126931722615	0.3623352873920359
Bpgm	265	582	23.88545509182921	18.359053884138596	-0.3622943235578564
Rgs3	413	911	37.225256426133825	28.737281938917977	-0.3622533921131186
Ypel2	1879	4170	169.36139666998898	131.54167473686934	-0.36215240877701993
Pfdn4	52	200	4.686957225566487	6.308953224789896	0.36200784766435884
B230303A05Rik	2425	8914	218.5744475384371	281.19004522888565	0.361956921262603
Mrpl21	116	435	10.455519964725239	13.721973263918024	0.3619281125102086
Asb5	64	244	5.768562739158752	7.696922934243674	0.36165553077940177
Gm11423	18	33	1.622408270388399	1.040977282090333	-0.36163218547038145
Gm11762	18	33	1.622408270388399	1.040977282090333	-0.36163218547038145
Gm10561	18	33	1.622408270388399	1.040977282090333	-0.36163218547038145
Pcdha12	18	33	1.622408270388399	1.040977282090333	-0.36163218547038145
Gm44037	18	33	1.622408270388399	1.040977282090333	-0.36163218547038145
Gm44861	18	33	1.622408270388399	1.040977282090333	-0.36163218547038145
Gtpbp1	143	311	12.889132370307838	9.810422264548288	-0.36153360240684945
Plekhd1	146	545	13.159533748705904	17.191897537552467	0.36152227314431307
Mtmr4	451	996	40.650340552509334	31.418587059453685	-0.3615070783718207
Tbl2	76	162	6.850168252751019	5.110252112079816	-0.3614916680397425
Lgi3	683	1512	61.56138048195981	47.69568637941162	-0.3614783681650212
Zfp146	85	321	7.661372387945217	10.125869925787782	0.361250601917127
Syce2	9	13	0.8112041351941995	0.41008195961134325	-0.3611701368549366
C8b	9	13	0.8112041351941995	0.41008195961134325	-0.3611701368549366
Naa38	9	13	0.8112041351941995	0.41008195961134325	-0.3611701368549366
Fam43b	9	13	0.8112041351941995	0.41008195961134325	-0.3611701368549366
Gm28064	9	13	0.8112041351941995	0.41008195961134325	-0.3611701368549366
Gm48278	9	13	0.8112041351941995	0.41008195961134325	-0.3611701368549366
Bpnt1	307	676	27.67107438940214	21.324261899789846	-0.3609834908614036
Megf6	71	151	6.399499288754241	4.763259684716372	-0.36054262229663964
Tbcb	102	220	9.193646865534262	6.939848547268886	-0.3604868871958389
Foxf2	3	20	0.27040137839806655	0.6308953224789896	0.36037980403009273
Pnma1	3	20	0.27040137839806655	0.6308953224789896	0.36037980403009273
Gm37022	3	20	0.27040137839806655	0.6308953224789896	0.36037980403009273
Gm44574	3	20	0.27040137839806655	0.6308953224789896	0.36037980403009273
Gm10440	3	20	0.27040137839806655	0.6308953224789896	0.36037980403009273
Gm3234	3	20	0.27040137839806655	0.6308953224789896	0.36037980403009273
Gm19792	3	20	0.27040137839806655	0.6308953224789896	0.36037980403009273
Gm49880	3	20	0.27040137839806655	0.6308953224789896	0.36037980403009273
Gm34455	3	20	0.27040137839806655	0.6308953224789896	0.36037980403009273
Cdc37l1	2848	6332	256.7010418925645	199.7414590968481	-0.36035976304939776
Rhoq	798	2936	71.926766653885693	92.61543333991567	0.36029795967998585
Cd1d1	6	31	0.5408027567961331	0.9778877498424339	0.36027836225076165
Xrra1	6	31	0.5408027567961331	0.9778877498424339	0.36027836225076165
Fate1	6	31	0.5408027567961331	0.9778877498424339	0.36027836225076165
Gm26520	6	31	0.5408027567961331	0.9778877498424339	0.36027836225076165
Gm36447	6	31	0.5408027567961331	0.9778877498424339	0.36027836225076165
Icam5	9	42	0.8112041351941995	1.324880177205878	0.3602072054535264
Efcab8	9	42	0.8112041351941995	1.324880177205878	0.3602072054535264
Flnc	9	42	0.8112041351941995	1.324880177205878	0.3602072054535264
Gm20509	9	42	0.8112041351941995	1.324880177205878	0.3602072054535264
Sfrp4	12	53	1.0816055135922662	1.6718726045693224	0.36015453298798034
Spata21	12	53	1.0816055135922662	1.6718726045693224	0.36015453298798034
Shh	15	64	1.3520068919903325	2.018865031932767	0.36011397032192377
Gm21847	15	64	1.3520068919903325	2.018865031932767	0.36011397032192377
Sgcg	18	75	1.622408270388399	2.365857459296211	0.3600817718273154
BC055324	18	75	1.622408270388399	2.365857459296211	0.3600817718273154
Gm48748	18	75	1.622408270388399	2.365857459296211	0.3600817718273154
Amd1	526	1164	47.410375012460996	36.71810776827719	-0.36005896902573375
Tmem41a	21	86	1.8928096487864656	2.7128498866596553	0.36005559222248257
6330418K02Rik	21	86	1.8928096487864656	2.7128498866596553	0.36005559222248257
Gm14133	21	86	1.8928096487864656	2.7128498866596553	0.36005559222248257
Lrrc69	24	97	2.1632110271845324	3.0598423140230997	0.36003388808988696
Rab13	24	97	2.1632110271845324	3.0598423140230997	0.36003388808988696
B4galnt3	24	97	2.1632110271845324	3.0598423140230997	0.36003388808988696
Arsj	24	97	2.1632110271845324	3.0598423140230997	0.36003388808988696
Gm14004	33	130	2.974415162378732	4.100819596113432	0.3599864943789587
Umps	39	152	3.5152179191748645	4.794804450840321	0.3599643588771527
Papss2	39	152	3.5152179191748645	4.794804450840321	0.3599643588771527
Zfp513	39	152	3.5152179191748645	4.794804450840321	0.3599643588771527
Gm26862	96	361	8.65284410873813	11.387660570745762	0.35987777295637485
Lmx1b	120	449	10.81605513592266	14.163599989653317	0.359863841227886
Rab36	135	504	12.168062027912994	15.898562126470537	0.35985745827695265
Stx2	198	735	17.846490974272392	23.185403101102867	0.3598406502670645
Mag	2228	4954	200.81809035696406	156.27277137804572	-0.35978658031663807
2610021A01Rik	322	710	29.023081281392475	22.39678394800413	-0.3597618140643722
Kank1	1442	3204	129.97292921667062	101.06943066113413	-0.3597178018815792
Col7a1	22	42	1.9829434415858211	1.324880177205878	-0.3595802609768713
4930452G13Rik	22	42	1.9829434415858211	1.324880177205878	-0.3595802609768713
Gm9993	22	42	1.9829434415858211	1.324880177205878	-0.3595802609768713
Taf1c	44	91	3.9658868831716423	2.870573717279403	-0.35950397281319624
B230307C23Rik	236	874	21.2715751006479	27.570125592331845	0.3593037855970626
Rpl18a	35	71	3.154682747977443	2.2396783948004133	-0.35888771400677844
Zfp72	92	198	8.292308937540707	6.245863692541998	-0.3588794532158796
Prdx2	83	313	7.481104802346508	9.873511796796187	0.3584938432914515
Atp8b3	13	22	1.1717393063916217	0.6939848547268885	-0.35842995759574
Adora2a	13	22	1.1717393063916217	0.6939848547268885	-0.35842995759574
Rasl11b	13	22	1.1717393063916217	0.6939848547268885	-0.35842995759574
Gm28294	13	22	1.1717393063916217	0.6939848547268885	-0.35842995759574
Gm45426	13	22	1.1717393063916217	0.6939848547268885	-0.35842995759574
Chek2	61	129	5.498161360760686	4.0692748299894825	-0.35825218721699087
Piezo2	541	1199	48.76238190445133	37.822174582615425	-0.35817461119668764
Rnf13	1587	3531	143.04232917257718	111.38456918366562	-0.3580488714892064
Gm21988	26	51	2.3434786127832434	1.6087830723214236	-0.35797290388997915
Slc25a1	87	187	7.84163997354393	5.898871265178553	-0.35795365011379665
Gm14412	53	203	4.777091018365842	6.403587523161745	0.3578812958376445
Gm10138	39	80	3.5152179191748645	2.5235812899159584	-0.35775312076811866
Myl6	139	303	12.528597199110417	9.558064135556693	-0.3576669169390292
Git1	265	584	23.88545509182921	18.422143416386497	-0.357600345963777
Tmem199	44	170	3.9658868831716423	5.362610241071412	0.35756734904206644
Sh2b3	104	225	9.373914451132974	7.097572377888633	-0.35739901430799964
Adora1	386	854	34.791644020551225	26.939230269852857	-0.35733053788544766
Kcnc4	147	321	13.249667541505259	10.125869925787782	-0.3570101161636296
Acr	29	115	2.6138799911813098	3.6276481042541904	0.3567305648163412
Anxa2	29	115	2.6138799911813098	3.6276481042541904	0.3567305648163412
Gm27008	70	265	6.309365495954886	8.359363022846612	0.3566641709830971
Pde3a	656	1457	59.12776807637721	45.96072424259439	-0.35657674884499047
Nox4	108	404	9.734449622330395	12.74408551407559	0.35656269479235564
A830073O21Rik	26	104	2.3434786127832434	3.280655676890746	0.3564819052713586
Zscan25	105	393	9.464048243932329	12.397093086712147	0.3564788999422968
Lpar3	17	31	1.5322744775890436	0.9778877498424339	-0.35647323763097405
2610042L04Rik	17	31	1.5322744775890436	0.9778877498424339	-0.35647323763097405
Slc26a8	140	521	12.618730991909771	16.43482315057768	0.3563794525422904
Fam126a	521	1156	46.95970604846422	36.4657496392856	-0.3562504981567919
Snapc1l	23	93	2.0730772343851767	2.9336632495273016	0.3561894315612725
1500004A13Rik	1322	4844	119.15687408074798	152.80284710441128	0.3561630235535822
Axl	58	221	5.2277599823626195	6.971393313392835	0.3561185696809457
Crispld1	58	221	5.2277599823626195	6.971393313392835	0.3561185696809457
Sgk1	1493	3326	134.5697526494378	104.91789212825597	-0.35608901413770705
Gm9962	55	210	4.957358603964553	6.624400886029391	0.35595117229891815
Septin7	4973	11096	448.2353515911949	350.02072491134345	-0.355915249507397
Cip2a	20	82	1.80267585598711	2.5866708221638572	0.3558404447130534
ENSMUSG00000120303	550	2020	49.573586039645534	63.72042757037796	0.35583705905609
Olig2	77	165	6.940302045550374	5.204886410451665	-0.3557890879401109
Adamtsl3	369	817	33.25936954296218	25.772073923266724	-0.3557696995106993
Polr3g	116	433	10.455519964725239	13.658883731670125	0.3557323030950373
Il15	49	188	4.41655584716842	5.930416031302502	0.35556616368793476
4930481A15Rik	49	188	4.41655584716842	5.930416031302502	0.35556616368793476
Mlst8	64	136	5.768562739158752	4.29008819285713	-0.35555774509287547
St13	587	1304	52.908536373221686	41.13437502563012	-0.3555160146488344
Srsf12	136	506	12.258195820712348	15.961651658718438	0.35539219426192314
Kcnk5	51	107	4.596823432767131	3.3752899752625947	-0.3552295989669417
Sh2d3c	98	212	8.83311169433684	6.68749041827729	-0.3551353234055106
Stat1	240	886	21.63211027184532	27.94866278581924	0.3551255967125804
Nxph2	145	317	13.06939995590655	9.999690861291986	-0.35509782219181496
Gfra1	1091	3996	98.33596794409686	126.05288543130212	0.35504104609779874
Rgsl1	68	145	6.129097910356174	4.573991087972674	-0.35500883915395426
Zfp707	21	40	1.8928096487864656	1.2617906449579792	-0.3550059975986351
Zbtb8b	21	40	1.8928096487864656	1.2617906449579792	-0.3550059975986351
Grip1os2	21	40	1.8928096487864656	1.2617906449579792	-0.3550059975986351
Selenop	354	784	31.90736265097185	24.731096641176393	-0.354897461781411
Fam210b	14	60	1.261873099190977	1.8926859674369687	0.35489172130921526
Lyzl4	14	60	1.261873099190977	1.8926859674369687	0.35489172130921526
Pkhd1	14	60	1.261873099190977	1.8926859674369687	0.35489172130921526
Gm39323	14	60	1.261873099190977	1.8926859674369687	0.35489172130921526
Sdr39u1	40	155	3.60535171197422	4.889438749212169	0.35481881534585835
Mettl23	38	78	3.4250841263755096	2.4604917576680596	-0.35472781441100626
Gm26749	38	78	3.4250841263755096	2.4604917576680596	-0.35472781441100626
Spp1	55	116	4.957358603964553	3.65919287037814	-0.35459275190790934
Gapdh	109	407	9.82458341512975	12.838719812447438	0.3543989850105129
Gm20521	106	396	9.554182036731683	12.491727385083996	0.35426030033624645
Lgals3bp	11	49	0.9914717207929106	1.5456935400735246	0.35422375941687134
Dytn	11	49	0.9914717207929106	1.5456935400735246	0.35422375941687134
Gm39326	11	49	0.9914717207929106	1.5456935400735246	0.35422375941687134
Chac2	34	133	3.064548955178087	4.195453894485281	0.3541545292596013
Minar2	103	385	9.283780658333617	12.14473495772055	0.35411430811868194
Galnt7	1316	2935	118.61607132395184	92.58388857379173	-0.35407915799860984
Gpr137	76	163	6.850168252751019	5.141796878203765	-0.3540627754116149
Oprd1	216	476	19.46889924466079	15.015308674999952	-0.3539819161632459
Ric8a	77	290	6.940302045550374	9.147982175945348	0.35392709754646084
Abcg4	288	637	25.958532326214385	20.09401602095582	-0.35390816430694644
Tstd3	54	206	4.8672248111651975	6.498221821533593	0.3538702338139916
Hey2	25	49	2.2533448199838877	1.5456935400735246	-0.3538649880574022
Abhd4	131	286	11.807526856715572	9.021803111449552	-0.35384981710983804
Gm45904	31	122	2.794147576780021	3.848461467121837	0.3537512234897507
A230056P14Rik	97	210	8.742977901537484	6.624400886029391	-0.3537388163689579
Psmc4	137	509	12.348329613511703	16.056285957090285	0.3536443140219597
Tcam1	8	11	0.721070342394844	0.34699242736344427	-0.35356432325811726
Crybb1	8	11	0.721070342394844	0.34699242736344427	-0.35356432325811726
Dlgap5	8	11	0.721070342394844	0.34699242736344427	-0.35356432325811726
Fam205a1	8	11	0.721070342394844	0.34699242736344427	-0.35356432325811726
Gm20661	8	11	0.721070342394844	0.34699242736344427	-0.35356432325811726
4931413K12Rik	8	11	0.721070342394844	0.34699242736344427	-0.35356432325811726
Hoxb5os	8	11	0.721070342394844	0.34699242736344427	-0.35356432325811726
Gm33609	8	11	0.721070342394844	0.34699242736344427	-0.35356432325811726
Gm43700	8	11	0.721070342394844	0.34699242736344427	-0.35356432325811726
Gm45600	8	11	0.721070342394844	0.34699242736344427	-0.35356432325811726
Nectin4	8	38	0.721070342394844	1.1987011127100802	0.35334543685829456
Tmem42	8	38	0.721070342394844	1.1987011127100802	0.35334543685829456
Gm12146	8	38	0.721070342394844	1.1987011127100802	0.35334543685829456
Gm50019	8	38	0.721070342394844	1.1987011127100802	0.35334543685829456
Ehhadh	48	184	4.326422054369065	5.804236966806704	0.35326663652493023
P4ha1	637	1418	57.41522601318946	44.73047836376036	-0.35318844813344263
Mthfd1l	556	2038	50.114388796441666	64.28823336060904	0.35309353429417506
Npr1	29	58	2.6138799911813098	1.82959643518907	-0.35295229174166115
Htra3	29	58	2.6138799911813098	1.82959643518907	-0.35295229174166115
Gm37509	29	58	2.6138799911813098	1.82959643518907	-0.35295229174166115
Mpg	45	173	4.056020675970998	5.45724453944326	0.35291630053373485
Smoc2	50	105	4.506689639967775	3.3122004430146954	-0.35276105959195014
Magee1	50	105	4.506689639967775	3.3122004430146954	-0.35276105959195014
Mrs2	509	1866	45.878100534871955	58.86253358728973	0.3527392258855753
Dnajb2	273	604	24.606525434224054	19.05303873886549	-0.35269063384778826
Nle1	71	152	6.399499288754241	4.794804450840321	-0.35266767193881443
Gm7160	71	152	6.399499288754241	4.794804450840321	-0.35266767193881443
Gm15155	850	3110	76.61372387945218	98.10422264548288	0.3526347528472332
Nudt6	96	359	8.65284410873813	11.324571038497863	0.3525114489036455
Spata7	815	2982	73.45904113147473	94.06649258161734	0.3524898965249959
Casz1	76	286	6.850168252751019	9.021803111449552	0.3523466191935176
Gm21781	117	255	10.545653757524596	8.043915361607118	-0.35233047048396465
Mrpl4	96	208	8.65284410873813	6.561311353781492	-0.35231761799921185
Lepr	144	534	12.979266163107193	16.84490511018902	0.3522236010062444
Ubl5	33	67	2.974415162378732	2.1134993303046152	-0.352205613657621
Nfix	1048	2339	94.46021485372458	73.78320796391783	-0.35218522389531787
Tbr1	5	27	0.4506689639967775	0.8517086853466359	0.352138808100603
Ppp1r3d	5	27	0.4506689639967775	0.8517086853466359	0.352138808100603
1700064H15Rik	5	27	0.4506689639967775	0.8517086853466359	0.352138808100603
Gm13405	5	27	0.4506689639967775	0.8517086853466359	0.352138808100603
Gm17634	5	27	0.4506689639967775	0.8517086853466359	0.352138808100603
Gm43158	5	27	0.4506689639967775	0.8517086853466359	0.352138808100603
ENSMUSG00000121147	5	27	0.4506689639967775	0.8517086853466359	0.352138808100603
ENSMUSG00000121413	5	27	0.4506689639967775	0.8517086853466359	0.352138808100603
Timeless	22	89	1.9829434415858211	2.8074841850315035	0.35210142070952927
Pagr1b	22	89	1.9829434415858211	2.8074841850315035	0.35210142070952927
Frzb	12	20	1.0816055135922662	0.6308953224789896	-0.35203250150723253
Efnb1	12	20	1.0816055135922662	0.6308953224789896	-0.35203250150723253
Pars2	12	20	1.0816055135922662	0.6308953224789896	-0.35203250150723253
Gng8	12	20	1.0816055135922662	0.6308953224789896	-0.35203250150723253
Gm48855	12	20	1.0816055135922662	0.6308953224789896	-0.35203250150723253
Gm49907	12	20	1.0816055135922662	0.6308953224789896	-0.35203250150723253
Zfp783	104	388	9.373914451132974	12.239369256092399	0.3518740139470304
Pdp1	104	226	9.373914451132974	7.129117144012582	-0.3517897943964627
Ralgds	605	1348	54.530944643610084	42.5223447350839	-0.3515356551562641
Fancc	524	1919	47.23010742686229	60.53440619185905	0.3514592773654598
Vmn2r57	19	78	1.7125420631877548	2.4604917576680596	0.3513315589846538
Smim15	19	78	1.7125420631877548	2.4604917576680596	0.3513315589846538
Armc10	116	253	10.455519964725239	7.980825829359219	-0.35112292508668136
Tmcc3	2947	6595	265.62428737970066	208.0377325874468	-0.35104482352804
Trim25	33	129	2.974415162378732	4.0692748299894825	0.3510367989895578
Gm32364	33	129	2.974415162378732	4.0692748299894825	0.3510367989895578
Erp27	16	29	1.442140684789688	0.914798217594535	-0.35095394405706676
4933430I17Rik	16	29	1.442140684789688	0.914798217594535	-0.35095394405706676
Far2os2	47	180	4.236288261569708	5.678057902310907	0.350884081481836
mt-Nd5	283	1040	25.50786336221761	32.806556768907456	0.35088269579214393
Aldh9a1	89	333	8.02190755914264	10.504407119275177	0.3506822270407109
ENSMUSG00000120241	132	289	11.897660649514927	9.1164374098214	-0.3504080943525122
Itgbl1	58	220	5.2277599823626195	6.939848547268886	0.3503981441256659
Gm16275	30	118	2.704013783980665	3.7222824026260386	0.3503948530068041
Foxo6	16	67	1.442140684789688	2.1134993303046152	0.3503906566163865
4930509J09Rik	16	67	1.442140684789688	2.1134993303046152	0.3503906566163865
Iyd	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Cyp2d26	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Fabp12	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Oas2	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Nubp2	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Bst2	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Myct1	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Fam47e	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Tmem182	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Gm13485	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Gm20548	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Olfr1392	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Gm38225	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Gm43254	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Gm45213	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Gm31408	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Sros1	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
5033406O09Rik	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Gm47003	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Gm19765	2	16	0.180267585598711	0.5047162579831918	0.3503774870761167
Vps8	2300	5148	207.30772343851766	162.39245600609195	-0.350374956923378
F2r	20	38	1.80267585598711	1.1987011127100802	-0.35015339857345773
Gm16226	20	38	1.80267585598711	1.1987011127100802	-0.35015339857345773
Panx1	144	316	12.979266163107193	9.968146095168036	-0.3499689359234176
Cd82	210	464	18.928096487864657	14.63677148151256	-0.34986124127510704
Lmna	148	325	13.339801334304616	10.252048990283582	-0.3498372977438766
Stmn1	148	325	13.339801334304616	10.252048990283582	-0.3498372977438766
Itgb8	887	1982	79.94867421302833	62.521726457667874	-0.3497573280537744
Ltbp1	222	817	20.009702001456922	25.772073923266724	0.3496732038221071
Dnajc9	27	107	2.4336124055825987	3.3752899752625947	0.3496514420412245
Taf9	27	107	2.4336124055825987	3.3752899752625947	0.3496514420412245
Galk2	453	1658	40.83060813810805	52.30122223350824	0.34960964315056164
Ahsa1	123	269	11.086456514320727	8.485542087342411	-0.3495892104334441
Slc12a2	2555	5723	230.29184060235332	180.53069652736286	-0.3495008461088485
R3hcc1l	671	1498	60.47977496836754	47.25405965367632	-0.3494615618015394
Rhob	131	287	11.807526856715572	9.053347877573502	-0.3493159020091609
Poglut3	38	147	3.4250841263755096	4.637080620220574	0.34924331782599444
ENSMUSG00000120104	38	147	3.4250841263755096	4.637080620220574	0.34924331782599444
Cnih2	13	56	1.1717393063916217	1.7665069029411709	0.34921458983658643
Gm10635	13	56	1.1717393063916217	1.7665069029411709	0.34921458983658643
Mrrf	242	536	21.812377857444034	16.907994642436922	-0.34921304264906605
Car14	176	388	15.86354753268657	12.239369256092399	-0.34907367195832906
Lncbate10	28	56	2.523746198381954	1.7665069029411709	-0.3490444927615164
Mcoln1	291	646	26.228933704612455	20.377918916071362	-0.34901906965903423
Morc2b	443	987	39.92927021011449	31.134684164338136	-0.34900165009795575
2310033P09Rik	49	187	4.41655584716842	5.898871265178553	0.34898454373797955
Dio2	184	406	16.584617875081413	12.80717504632349	-0.3488958108325878
Nlrx1	24	96	2.1632110271845324	3.02829754789915	0.34878044559753685
Net1	73	157	6.579766874352952	4.952528281460069	-0.3486509071072467
Mmp9	32	65	2.884281369579376	2.050409798056716	-0.34864464030081066
Ppp1r3e	32	65	2.884281369579376	2.050409798056716	-0.34864464030081066
Gm13905	32	65	2.884281369579376	2.050409798056716	-0.34864464030081066
Calb1	122	267	10.996322721521372	8.42245255509451	-0.3484177081824992
Plk4	46	176	4.146154468770353	5.551878837815108	0.3484139156828476
Ap2m1	175	386	15.773413739887213	12.176279723844498	-0.3482332493671737
Ndufb7	40	83	3.60535171197422	2.618215588287807	-0.3480329672673024
Eif2ak4	982	3580	88.5113845289671	112.93026272373915	0.3480079250849852
Agpat4	1141	2555	102.84265758406464	80.59687744669093	-0.3478133617267229
2610203C22Rik	44	92	3.9658868831716423	2.902118483403352	-0.3477938146497398
Gm49602	32	125	2.884281369579376	3.943095765493685	0.34776714643787704
4930444A19Rik	21	85	1.8928096487864656	2.681305120535706	0.34774593582320945
Gm30371	10	45	0.901337927993555	1.4195144755777267	0.3477026032639995
Gpc4	48	101	4.326422054369065	3.1860213785188973	-0.34758706953728513
Ncan	341	759	30.735623344580226	23.942477488077657	-0.34749840762322676
Irak4	52	110	4.686957225566487	3.469924273634443	-0.34740656263003783
Clk3	308	685	27.761208182201496	21.608164794905395	-0.3472803939671086
Asah2	527	1924	47.50050880526035	60.6921300224788	0.34708657626375883
Tyw3	70	263	6.309365495954886	8.296273490598713	0.34690633696619555
Il13ra1	29	114	2.6138799911813098	3.596103338130241	0.3468626373541421
A930006K02Rik	29	114	2.6138799911813098	3.596103338130241	0.3468626373541421
Gm10069	153	337	13.790470298301393	10.630586183770975	-0.346744116348338
Gm31152	80	173	7.21070342394844	5.45724453944326	-0.34658716148004365
Zfp711	266	975	23.975588884628564	30.75614697085074	0.3465171835019917
Cdk15	18	74	1.622408270388399	2.3343126931722615	0.3464970977450588
Deup1	18	74	1.622408270388399	2.3343126931722615	0.3464970977450588
Vamp3	37	143	3.334950333576154	4.510901555724776	0.34627289145715706
Psap	730	1634	65.79766874352953	51.54414784653345	-0.34626766150663263
Ccdc117	100	218	9.01337927993555	6.876759015020987	-0.34625488891086753
Rgcc	112	245	10.094984793527816	7.728467700367623	-0.3461073769690685
Aox1	200	735	18.0267585598711	23.185403101102867	0.3461067816922721
Eif2ak1	314	1149	28.30201093899763	36.24493627641795	0.3460446165343524
Zfand2b	26	103	2.3434786127832434	3.2491109107667966	0.3458111126629742
Slc27a6	7	34	0.6309365495954885	1.0725220482142825	0.34568679356047677
B630019A10Rik	7	34	0.6309365495954885	1.0725220482142825	0.34568679356047677
2610035F20Rik	7	34	0.6309365495954885	1.0725220482142825	0.34568679356047677
Gm20508	7	34	0.6309365495954885	1.0725220482142825	0.34568679356047677
Gm49144	7	34	0.6309365495954885	1.0725220482142825	0.34568679356047677
4930447C04Rik	584	2129	52.638134994823616	67.15880707788844	0.34564101018131366
Trpv2	72	270	6.489633081553596	8.51708685346636	0.34562499474001723
Mcf2	294	1076	26.499335083010518	33.942168349369645	0.34557240243348686
9630010A21Rik	224	497	20.189969587055632	15.67774876360289	-0.34545695652242886
Cmpk2	34	132	3.064548955178087	4.163909128361332	0.34536834844656206
A330074K22Rik	276	614	24.87692681262212	19.36848640010498	-0.34532751424583635
Gm26691	1601	5820	144.30420227176816	183.59053884138598	0.3452521827227496
Fbxw17	115	426	10.365386171925882	13.43807036880248	0.34523123587313115
Micall1	757	1696	68.23128114911212	53.49992334621832	-0.3451698452288608
Prnd	7	9	0.6309365495954885	0.28390289511554534	-0.3451645642938333
Pde6b	7	9	0.6309365495954885	0.28390289511554534	-0.3451645642938333
Ephx3	7	9	0.6309365495954885	0.28390289511554534	-0.3451645642938333
Unc13d	7	9	0.6309365495954885	0.28390289511554534	-0.3451645642938333
Inafm2	7	9	0.6309365495954885	0.28390289511554534	-0.3451645642938333
Gm13373	7	9	0.6309365495954885	0.28390289511554534	-0.3451645642938333
Gm37184	7	9	0.6309365495954885	0.28390289511554534	-0.3451645642938333
Gm38336	7	9	0.6309365495954885	0.28390289511554534	-0.3451645642938333
Gm36816	7	9	0.6309365495954885	0.28390289511554534	-0.3451645642938333
